Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars)
18.96111111,0.6,17.0499,147,9.982,0,1011.25
19.99444444,0.54,16.8728,136,10.0464,0,1010.98
21.11111111,0.5,17.3397,129,10.0464,0,1010.48
21.09444444,0.46,21.9604,140,10.4006,0,1010.24
21.17777778,0.43,19.8191,157,10.0464,0,1009.55
21.22777778,0.41,16.4703,156,11.27,0,1009.04
20.1,0.45,13.7977,137,11.4471,0,1008.55
19.02777778,0.51,9.7888,147,11.27,0,1008.17
17.85,0.59,14.0553,121,11.2056,0,1008.46
16.26111111,0.66,11.2861,122,9.9015,0,1008.94
14.98333333,0.72,13.9426,129,11.27,0,1009.55
14.46666667,0.65,11.0285,139,14.812,0,1009.57
13.94444444,0.6,10.8031,150,14.9569,0,1009.53
12.31666667,0.65,11.1734,139,15.8263,0,1009.56
11.76111111,0.66,10.8997,159,15.8263,0,1009.47
10.82777778,0.62,13.1859,142,14.9569,0,1011.18
10.13888889,0.73,10.948,141,15.8263,0,1009.25
10.62777778,0.71,11.109,160,14.9086,0,1008.87
10.60555556,0.69,13.524,157,14.9569,0,1008.82
10.07222222,0.71,15.5848,139,9.982,0,1008.84
11.16111111,0.71,21.5257,149,9.982,0,1009.07
12.88888889,0.67,22.9586,150,10.3523,0,1009.23
15.05,0.6,26.4845,149,11.2056,0,1009.25
15.16111111,0.59,26.726,149,9.982,0,1009.44
16.27222222,0.56,23.3611,149,10.3523,0,1009.76
17.8,0.46,28.0623,148,9.982,0,1009.34
17.93888889,0.46,27.9013,158,9.982,0,1009.14
18.85555556,0.41,25.7439,155,10.3523,0,1009.01
17.98888889,0.43,26.3557,158,9.982,0,1008.83
17.96111111,0.51,25.0516,129,9.982,0,1008.43
17.36111111,0.47,25.5668,141,10.3523,0,1008.7
16.25,0.52,23.3289,148,9.982,0,1009.03
14.12222222,0.47,20.0284,158,9.982,0,1009.42
12.95,0.55,14.9569,157,10.3523,0,1010.18
12.24444444,0.52,22.9425,160,9.982,0,1010.85
11.68888889,0.57,19.6581,159,15.8263,0,1011.08
11.15555556,0.59,20.7368,157,14.9569,0,1011.22
9.216666667,0.9,5.8443,189,14.6349,0,1014.24
8.683333333,0.9,5.2486,246,11.6725,0,1014.73
9.188888889,0.77,12.3165,328,14.9569,0,1013.46
8.594444444,0.93,6.2951,80,11.6725,0,1014.81
7.505555556,0.93,1.8515,149,9.6761,0,1014.35
6.216666667,0.95,9.6761,302,9.6922,0,1014.42
5.855555556,0.93,0.4347,53,0.4669,0,1014.35
5.933333333,1,0.1449,230,5.8443,0,1014.55
10.40555556,1,0.7245,18,5.3935,0,1014.91
12.54444444,0.78,7.2611,159,9.5312,0,1014.44
13.86111111,0.77,3.8801,245,11.1251,0,1014.52
15.97777778,0.63,4.669,291,11.3988,0,1014.75
17.26666667,0.57,5.474,312,11.27,0,1014.41
17.84444444,0.5,2.6726,211,11.27,0,1014.02
16.42777778,0.54,3.9928,296,10.8997,0,1013.55
17.77777778,0.46,1.6744,264,11.27,0,1013.02
17.84444444,0.45,4.4275,41,11.27,0,1011.95
17.3,0.5,5.6672,12,11.3988,0,1012.11
15.18333333,0.65,12.7351,70,11.2056,0,1012.13
13.00555556,0.7,3.7191,62,15.8263,0,1012.52
12.69444444,0.74,7.9373,307,9.982,0,1013.08
12.19444444,0.72,9.7083,339,9.982,0,1013.35
12.08333333,0.71,16.9855,348,15.8263,0,1013.19
10.61666667,0.74,10.8514,311,14.9569,0,1013.54
11.6,0.57,16.9855,150,15.8263,0,1011.68
11.02222222,0.6,16.9211,140,15.8263,0,1011.79
11.88888889,0.6,15.939,150,14.9569,0,1013.76
10.41666667,0.64,16.6474,139,15.8263,0,1011.39
10.3,0.67,13.3952,138,15.8263,0,1011.42
9.483333333,0.72,13.3791,119,14.9569,0,1011.65
9.772222222,0.68,12.8317,117,9.982,0,1011.83
10.93333333,0.67,11.1412,98,9.982,0,1012.42
11.65555556,0.66,7.1806,90,15.3111,0,1012.96
13.93888889,0.55,21.5579,128,9.982,0,1012.97
15.02777778,0.54,17.3075,129,9.982,0,1013.36
16.03888889,0.47,24.5203,132,11.4471,0,1013.41
15.22777778,0.51,20.3665,147,11.2056,0,1013.34
16.20555556,0.44,14.4417,129,11.2056,0,1013.62
17.3,0.43,18.0159,124,11.3988,0,1013.28
17.77777778,0.43,15.8263,158,11.2056,0,1012.98
17.8,0.38,17.2431,148,11.2056,0,1012.5
17.26111111,0.39,16.8728,150,11.3988,0,1012.61
17.2,0.38,15.3111,158,11.2056,0,1012.88
15.02222222,0.45,20.9139,168,9.982,0,1012.98
13.92777778,0.47,13.3469,166,10.3523,0,1013.73
12.36666667,0.57,9.4346,159,9.982,0,1014.17
12.29444444,0.59,6.7781,152,15.8263,0,1014.46
12.78888889,0.56,14.4095,160,15.3111,0,1014.45
9.533333333,0.76,7.084,310,15.8263,0,1013.49
9.972222222,0.71,14.4256,310,15.8263,0,1013.41
4.911111111,0.91,1.0143,140,3.4454,0,1015.4
7.916666667,0.78,11.6725,320,15.8263,0,1013.19
7.383333333,0.82,14.6188,319,15.8263,0,1012.8
7.972222222,0.82,11.8496,309,14.8764,0,1013.1
8.816666667,0.84,14.49,320,10.948,0,1013.14
8.794444444,0.84,23.3289,320,10.948,0,1013.64
7.888888889,0.89,26.8387,330,11.2056,0,1014.12
7.8,0.96,22.7815,329,7.9695,0,1014.48
7.822222222,0.95,14.2163,328,6.118,0,1014.97
7.944444444,0.95,9.7727,299,10.0625,0,1015.66
8.077777778,0.94,15.778,291,11.27,0,1015.89
10.22777778,0.81,11.3183,291,11.27,0,1015.69
11.36111111,0.74,4.2021,292,11.0768,0,1015.59
12.45,0.7,1.3041,173,11.27,0,1015.24
12.91666667,0.67,3.6869,129,11.2056,0,1014.77
12.55,0.62,6.4078,211,11.3988,0,1014.73
12.38333333,0.69,9.8049,176,11.2056,0,1014.49
10.22777778,0.75,8.4042,164,11.2056,0,1014.7
9.227777778,0.78,9.5151,152,9.982,0,1015.38
7.827777778,0.87,7.3738,152,9.982,0,1015.81
6.677777778,0.91,5.796,155,15.8263,0,1015.89
6.122222222,0.91,6.279,156,14.168,0,1015.9
5.327777778,0.95,5.8926,157,8.1305,0,1015.92
4.355555556,0.95,10.9158,190,3.3649,0,1015.89
9.272222222,0.89,3.6386,194,15.0052,0,1007.55
4.261111111,0.92,6.0697,171,4.7495,0,1015.21
3.216666667,0.92,6.0697,178,5.2164,0,1015.18
3.905555556,0.92,5.8926,183,5.9248,0,1014.89
2.711111111,0.96,7.9695,167,0.5152,0,1014.29
3.816666667,1,5.2808,169,2.737,0,1014.35
6.883333333,0.93,9.1126,135,5.6833,0,1014
8.938888889,0.88,15.6814,132,11.2056,0,1013.53
11.20555556,0.79,20.7046,141,9.982,0,1013.05
12.85,0.7,20.1572,151,11.0285,0,1012.74
13.96111111,0.63,23.9729,160,11.2056,0,1011.92
14.97777778,0.51,23.9568,170,11.2056,0,1010.87
14.02777778,0.57,22.6849,150,11.3988,0,1009.99
15.02222222,0.51,26.7743,160,11.2056,0,1008.85
15.04444444,0.54,20.8817,160,9.982,0,1007.74
15.08888889,0.5,17.1948,151,10.3523,0,1007.07
14.95,0.51,14.1197,159,11.2056,0,1006.26
13.81666667,0.59,11.1251,140,11.2056,0,1005.77
12.91666667,0.64,11.6886,130,9.982,0,1005.19
13.83888889,0.59,14.2324,149,11.2056,0,1004.85
12.75555556,0.69,6.2629,235,15.8263,0,1005.49
12.65,0.74,18.1286,229,14.8764,0,1005.64
11.68888889,0.8,11.3183,211,15.7297,0,1005.45
10.62777778,0.88,6.5527,210,15.7297,0,1005.65
5.666666667,0.91,8.7262,303,9.9015,0,1012.87
10.05,0.92,6.6171,212,14.9569,0,1006.34
9.977777778,0.93,2.5921,168,11.9784,0,1006.47
9.777777778,0.95,5.4579,180,6.6976,0,1007.16
8.661111111,0.99,4.7334,226,10.8836,0,1007.18
7.55,0.95,20.3504,328,3.9767,0,1007.86
7.233333333,0.93,13.846,322,3.6708,0,1008.4
6.044444444,0.92,23.6187,319,3.7513,0,1008.86
6.094444444,0.85,22.0892,329,11.1251,0,1009.1
6.116666667,0.82,22.1697,331,7.1484,0,1010.06
6.066666667,0.86,17.7583,342,7.9051,0,1010.67
6.038888889,0.93,17.4524,324,10.9802,0,1011.06
6.888888889,0.93,22.4595,7,9.9498,0,1011.03
7.061111111,0.86,16.1161,10,7.9695,0,1011.14
6.038888889,0.93,20.4631,1,11.1251,0,1011.61
6.072222222,0.93,21.1393,0,10.4167,0,1011.86
5.044444444,0.93,20.6885,11,8.1949,0,1011.93
5.022222222,0.92,14.0231,10,8.05,0,1012.4
5.033333333,0.93,14.9408,6,7.3738,0,1013.23
5,0.93,11.1251,358,11.0446,0,1013.8
4.977777778,0.93,14.1197,339,8.05,0,1014.08
4.933333333,0.87,15.939,348,9.016,0,1013.96
4.466666667,0.92,13.9748,301,9.9015,0,1013.9
4.444444444,0.92,14.329,310,9.9015,0,1014.39
4.011111111,0.83,12.1555,265,13.9104,0,1016.82
4.905555556,0.86,13.7977,320,9.9015,0,1014.18
4.883333333,0.83,10.8836,338,9.9015,0,1014.27
4.388888889,0.89,13.3952,322,9.016,0,1014.14
4.838888889,0.86,16.8889,320,11.1251,0,1014.11
4.811111111,0.83,15.3433,330,9.982,0,1014.41
4.944444444,0.84,18.1769,337,9.982,0,1014.9
7.2,0.65,17.3719,0,9.982,0,1014.98
7.777777778,0.67,16.261,352,11.2056,0,1014.97
8.727777778,0.64,12.9122,359,11.4471,0,1015.52
8.983333333,0.57,20.4953,339,11.2056,0,1015.64
10,0.5,23.2162,340,11.2056,0,1015.72
10.09444444,0.55,19.2878,339,11.3988,0,1015.47
11.06111111,0.46,14.2646,337,11.2056,0,1015.24
10.13888889,0.42,12.558,337,11.2056,0,1015.14
11.01111111,0.42,9.3541,312,11.3988,0,1015.13
10.11666667,0.49,7.6636,335,11.2056,0,1015.39
7.916666667,0.57,4.4597,345,11.2056,0,1015.7
7.333333333,0.63,2.6243,350,11.0285,0,1016.2
5.05,0.75,3.059,275,11.2056,0,1016.83
3.933333333,0.76,6.2629,268,15.8263,0,1017.12
4.094444444,0.77,6.3434,267,14.9569,0,1017.38
3.8,0.82,6.2146,270,15.7297,0,1017.32
2.688888889,0.85,10.2879,269,6.118,0,1017.42
5.066666667,0.81,5.635,181,14.9569,0,1018.24
2.6,0.85,6.0536,289,15.6492,0,1017.33
1.583333333,0.92,5.9248,351,14.7315,0,1017.53
2.155555556,0.9,3.2361,271,13.6528,0,1017.7
0.955555556,0.92,1.5939,165,6.118,0,1017.84
0.955555556,0.92,4.5724,341,4.5885,0,1018.13
5.594444444,0.82,0.2254,236,5.8765,0,1018.47
9.822222222,0.66,14.49,110,9.982,0,1018.32
11.07222222,0.54,1.6744,30,9.982,0,1018.59
11.05555556,0.48,6.9391,210,11.0285,0,1018.68
12.24444444,0.43,7.1323,246,11.2056,0,1018.49
12.85,0.41,9.1609,216,11.2056,0,1018.38
12.88888889,0.38,9.5795,199,10.3523,0,1018.35
12.91666667,0.4,9.4829,218,9.982,0,1017.58
13.88888889,0.46,10.3845,224,9.982,0,1017.37
13.02222222,0.48,12.2038,211,10.3523,0,1017.37
12.38333333,0.49,12.4453,187,9.982,0,1017.24
10.20555556,0.57,9.8371,187,9.982,0,1017.45
9.144444444,0.62,7.6475,163,9.982,0,1017.83
7.827777778,0.68,9.7405,160,9.982,0,1018.17
7.733333333,0.65,6.7459,161,15.8263,0,1018.28
7.144444444,0.69,6.2146,165,14.9569,0,1018.37
6.016666667,0.74,6.4078,163,15.8263,0,1018.39
5.461111111,0.76,6.601,180,15.8263,0,1018.49
8.244444444,0.72,13.3791,161,14.9569,0,1015.16
3.838888889,0.82,6.6332,169,15.8263,0,1018.18
2.244444444,0.91,3.4776,142,14.9086,0,1018.29
2.022222222,0.93,6.2307,141,11.2539,0,1018.28
2.172222222,0.92,10.7065,121,5.0393,0,1018.08
3.661111111,0.89,10.7226,130,6.9874,0,1018.6
6.111111111,0.79,11.8979,141,9.5473,0,1018.66
10.00555556,0.66,11.4793,142,9.982,0,1018.38
12.24444444,0.52,17.8066,160,9.982,0,1018.46
12.93888889,0.5,19.6259,150,9.982,0,1018.34
13.98333333,0.5,20.6241,151,9.982,0,1017.86
15.09444444,0.44,16.0839,150,9.982,0,1017.26
16.25,0.43,14.7798,149,15.3111,0,1016.76
17.26666667,0.41,16.1,159,9.982,0,1016.04
17.28888889,0.38,16.2288,159,9.982,0,1015.06
17.38888889,0.37,14.1358,167,10.3523,0,1014.68
17.28888889,0.38,14.49,159,9.982,0,1014.36
15.08888889,0.44,9.7083,158,9.982,0,1014.16
11.71111111,0.58,10.3845,129,9.982,0,1014.36
11.16111111,0.61,10.9319,130,9.982,0,1014.6
10.02777778,0.68,11.1734,138,15.8263,0,1014.69
10.13888889,0.65,13.6206,140,14.9569,0,1014.51
21.01666667,0.87,3.22,310,15.8263,0,1012.02
19.44444444,0.9,6.0375,291,15.8263,0,1012.22
20.72222222,0.81,9.2253,354,14.8764,0,1008.65
18.79444444,0.93,5.9248,272,14.812,0,1012.11
17.73333333,0.93,3.1234,303,14.812,0,1011.63
17.60555556,0.95,2.9302,338,14.0231,0,1011.84
18.73333333,0.93,7.8407,50,9.7566,0,1011.81
22.55555556,0.8,1.61,20,9.7566,0,1011.72
24.76111111,0.7,3.1717,41,9.9015,0,1011.86
27.17222222,0.56,1.7388,139,9.982,0,1011.67
28.91111111,0.55,2.9463,75,9.982,0,1011.27
30.95555556,0.42,2.7531,186,11.3988,0,1011.07
32.17222222,0.38,7.728,161,10.0464,0,1010.47
32.12777778,0.32,7.3416,249,10.0464,0,1010.07
31.98333333,0.35,7.1645,168,10.3523,0,1009.69
32.53888889,0.38,12.6224,199,11.27,0,1008.95
31.97777778,0.4,12.0911,190,11.27,0,1008.2
32.01111111,0.41,8.9194,210,10.3523,0,1007.57
30.94444444,0.39,13.4113,189,9.982,0,1007.1
28.57222222,0.5,7.9695,205,9.9015,0,1007.04
27.09444444,0.59,6.2307,55,10.2718,0,1007.03
24.69444444,0.65,4.4275,64,10.0464,0,1006.95
24.13888889,0.7,12.8478,17,15.8746,0,1007.07
23.12222222,0.77,11.8496,5,14.7154,0,1007.62
15.56111111,0.92,3.3327,263,14.9086,0,1011.53
15.49444444,0.87,3.3649,280,15.8263,0,1011.34
16.53888889,0.91,3.6225,321,14.168,0,1008.66
13.8,0.9,3.2039,291,15.7297,0,1011.04
13.31666667,0.9,3.1234,274,15.6492,0,1011.12
12.60555556,0.92,3.6064,308,13.8943,0,1010.9
12.32777778,0.93,3.0912,295,10.8192,0,1011.54
14.96666667,0.87,4.508,322,9.6761,0,1010.85
16.26111111,0.87,8.6135,348,9.7083,0,1010.89
16.25,0.92,9.3058,341,0.9982,0,1010.93
18.88888889,0.89,10.6421,340,4.5885,0,1010.64
21.35,0.76,14.0392,341,10.948,0,1010.56
21.20555556,0.76,13.9426,340,12.0428,0,1010.5
22.33888889,0.72,10.8192,348,11.27,0,1010.09
23.03333333,0.66,10.2074,333,15.3111,0,1009.62
23.91111111,0.62,9.4024,352,11.27,0,1008.8
24.97777778,0.51,7.6636,348,11.27,0,1008.39
23.8,0.58,9.0482,341,11.4471,0,1007.71
23.59444444,0.53,7.5992,358,11.27,0,1007.66
22.50555556,0.68,11.27,340,11.1251,0,1007.66
20.01666667,0.78,12.2682,329,11.4471,0,1007.6
19.91111111,0.74,16.1966,20,11.2056,0,1007.87
19.35555556,0.76,13.2664,29,14.9086,0,1008.35
17.88333333,0.85,12.6868,7,14.9569,0,1008.32
17.25,0.89,10.5294,338,15.8263,0,1008.16
16.62777778,0.92,6.3756,328,15.8263,0,1008.15
15.84444444,0.84,3.5259,315,14.9569,0,1009.37
17,0.92,2.6565,55,14.9086,0,1008.06
17.06666667,0.86,6.6332,289,15.8263,0,1007.86
16.50555556,0.79,6.9874,307,14.9569,0,1008.06
14.98333333,0.83,9.4507,299,11.2056,0,1007.87
16.02222222,0.81,12.3809,299,11.2056,0,1007.98
16.16111111,0.81,15.8746,306,9.982,0,1008.07
18.84444444,0.68,22.1053,309,9.982,0,1007.86
21.11666667,0.68,20.2055,300,9.982,0,1007.95
22.50555556,0.62,15.1501,309,9.982,0,1008.2
23.79444444,0.54,17.2431,290,11.27,0,1007.95
23.88888889,0.51,15.5848,309,11.27,0,1008.03
25.83333333,0.44,16.422,308,11.4471,0,1008.03
25.92777778,0.43,21.6867,290,11.27,0,1007.73
25,0.42,20.0767,290,9.982,0,1007.71
24.94444444,0.43,18.6599,288,10.3523,0,1007.73
24.92777778,0.45,16.9855,299,9.982,0,1007.81
22.8,0.51,12.397,290,11.2056,0,1008.02
19.33888889,0.7,7.3255,280,11.3988,0,1008.55
17.80555556,0.78,4.7817,260,9.982,0,1008.62
17.78333333,0.75,3.4615,256,15.8263,0,1008.73
16.48888889,0.79,6.3434,279,14.9569,0,1009.41
15.69444444,0.83,6.5044,281,15.8263,0,1009.79
15.62777778,0.81,3.3649,299,15.8263,0,1009.69
16.21111111,0.93,4.2182,279,14.7154,0,1007.41
15.57777778,0.84,6.2951,281,15.8263,0,1009.61
15.57777778,0.81,3.3166,306,15.8263,0,1009.32
15.60555556,0.81,3.7191,327,14.9569,0,1009.37
15.05,0.83,7.7924,348,9.982,0,1009.14
17.06666667,0.73,9.3219,339,9.982,0,1009.12
17.48333333,0.72,7.4221,10,9.982,0,1009.19
17.66666667,0.71,8.7745,48,9.982,0,1009.19
18.8,0.69,8.7584,59,9.982,0,1008.99
19.68333333,0.67,8.7423,60,11.0285,0,1008.93
18.82222222,0.78,10.626,70,11.27,0,1008.11
20,0.77,4.7495,69,11.27,0,1007.52
21.15,0.72,7.7924,108,11.3988,0,1007.29
23.65555556,0.67,11.0124,89,11.2056,0,1006.83
23.61666667,0.6,15.2145,147,11.2056,0,1006.16
23.81666667,0.62,10.6421,152,11.3988,0,1005.9
22.03888889,0.7,25.0033,200,11.27,0,1005.65
19.95,0.7,16.1644,190,11.0768,0,1006.32
18.92222222,0.8,8.3237,189,11.2861,0,1006.71
17.26666667,0.88,7.8085,149,9.8532,0,1007.17
16.17777778,0.9,5.957,159,15.4399,0,1007.38
15.83333333,0.93,6.3434,149,14.2324,0,1007.32
16.73333333,0.93,6.0053,112,3.9123,0,1007.28
16.71111111,0.97,13.1054,121,15.5526,0,1006.86
16.26666667,0.97,5.474,192,6.6976,0,1009.54
16.13888889,0.97,11.0446,270,14.6349,0,1007.4
16.08888889,0.97,3.0912,35,14.6349,0,1006.87
15.55555556,0.96,2.7692,287,7.8246,0,1007.66
14.51666667,1,3.0268,83,4.9427,0,1007.73
17.08888889,0.99,10.8192,171,6.9391,0,1007.8
17.66666667,0.96,9.5956,143,10.4811,0,1008.39
19.79444444,0.85,10.5133,162,11.27,0,1008.32
22.01666667,0.74,10.7709,229,11.27,0,1008.71
21.13888889,0.73,9.4668,237,11.0768,0,1009.28
21.04444444,0.73,15.1018,259,11.27,0,1009.72
18.93888889,0.89,13.524,237,7.2772,0,1010.77
18.91666667,0.9,3.381,274,6.5366,0,1010.97
20.05,0.78,4.7334,213,11.27,0,1010.28
21.06666667,0.73,9.0643,132,11.27,0,1009.53
20.05,0.78,0.3703,167,11.0768,0,1009.78
20,0.83,0.0644,255,11.27,0,1009.83
18.86666667,0.9,0.0322,17,11.27,0,1010.18
17.95555556,0.96,3.7835,89,11.0768,0,1010.43
17.71111111,0.97,12.2199,129,11.2056,0,1010.09
17.73333333,0.93,10.6099,130,11.9784,0,1009.92
16.79444444,0.97,5.3935,143,8.05,0,1010.08
16.66666667,0.97,6.1824,159,7.9695,0,1010.49
16.16111111,0.97,6.2951,169,6.118,0,1010.1
17.01111111,0.91,5.4096,178,13.685,0,1013.23
16.11666667,0.97,2.8658,283,6.118,0,1010.3
16.11666667,0.97,2.8497,306,6.0697,0,1010.48
15.55555556,0.96,5.8121,224,6.5849,0,1010.86
14.00555556,1,3.0751,199,5.9731,0,1010.7
16.11666667,0.93,9.3541,210,5.9731,0,1011.39
16.05,0.93,9.0643,220,3.6708,0,1011.92
16.21111111,0.99,7.5831,230,4.991,0,1012.57
17.80555556,0.89,7.728,200,11.27,0,1013.15
18.88333333,0.84,5.2325,217,10.8997,0,1013.59
20.18888889,0.77,7.8729,202,11.27,0,1013.43
22.26666667,0.67,11.0607,208,11.27,0,1013.32
22.35555556,0.7,12.9766,198,11.4471,0,1013.49
23.86666667,0.54,10.8675,209,11.27,0,1013.22
23.88888889,0.58,9.5312,201,11.27,0,1012.83
22.95555556,0.56,11.8013,165,11.4471,0,1012.85
22.47777778,0.58,10.8192,159,11.1251,0,0
20.85555556,0.7,4.5885,148,11.27,0,1012.28
19.16111111,0.82,0.7728,121,9.982,0,1012.44
17.73333333,0.84,9.1126,111,9.982,0,1012.44
18.23888889,0.81,6.2468,111,15.8263,0,1012.62
17.81666667,0.88,1.6261,289,14.9569,0,1013.45
17.71111111,0.84,12.9444,309,15.8263,0,1013.41
17.2,0.9,3.0912,104,15.7297,0,1013.5
15.30555556,0.9,2.6243,126,14.168,0,1015.55
16.55,0.93,3.2522,142,15.8263,0,1013.21
16.09444444,0.96,6.0053,338,14.9086,0,1013.21
15.55,0.93,2.4633,316,14.0875,0,1013.5
14.93333333,0.93,4.7334,191,9.9015,0,1013.79
17.08888889,0.93,7.9051,201,9.982,0,1014.1
18.65555556,0.85,7.3738,223,10.3523,0,1014.13
19.81111111,0.79,11.0768,270,11.2056,0,1014.61
21.06111111,0.73,7.7924,264,11.2056,0,0
22.20555556,0.63,11.1734,254,11.3988,0,1015.48
22.75,0.57,12.558,279,11.4471,0,1015
23.79444444,0.54,13.6045,279,11.4471,0,1015.18
23.48333333,0.51,10.8353,255,15.3111,0,1015.29
23.96111111,0.53,10.787,239,11.2056,0,1015.17
24.95,0.5,10.8031,229,11.2056,0,1014.96
23.95555556,0.53,12.3004,220,11.2056,0,1014.66
23.95555556,0.5,12.2843,229,11.2056,0,1014.77
23.86111111,0.54,3.0912,246,11.2056,0,1014.68
19.26666667,0.75,0.5474,291,10.3523,0,1015.04
17.28888889,0.87,3.1073,63,9.982,0,1015.58
16.62222222,0.93,3.1395,148,15.8263,0,1015.88
16.67222222,0.87,3.3005,107,14.9569,0,1015.95
15.07222222,0.93,2.2862,98,15.8263,0,1015.99
14.51666667,0.93,3.0268,111,14.9086,0,1015.89
17.84444444,0.8,12.3326,136,14.9569,0,1012.82
14.44444444,0.93,3.1556,138,14.9086,0,1015.98
13.88888889,0.96,3.1234,128,14.9086,0,1015.71
14.43333333,0.9,5.6028,121,14.0875,0,1015.63
14.92777778,0.87,4.6207,129,11.0446,0,1015.59
17.04444444,0.82,8.9999,149,11.2056,0,1015.49
18.78888889,0.78,8.694,153,11.0285,0,1015.64
21.16111111,0.73,12.3004,140,11.2056,0,1015.46
23.86666667,0.62,12.7029,120,11.2056,0,1015.35
24.96666667,0.56,15.3594,146,10.3523,0,1015.21
26.13333333,0.47,14.4417,130,10.0464,0,1014.56
27.22222222,0.44,15.8907,149,10.0464,0,1014.36
27.73888889,0.39,14.6349,140,10.4006,0,1014.11
27.77777778,0.4,15.9229,150,9.982,0,1013.56
27.8,0.39,15.778,169,9.982,0,1013.07
27.87222222,0.37,13.5723,149,10.3523,0,1012.83
26.15555556,0.43,10.7226,138,9.982,0,1012.55
23.97777778,0.54,7.9856,121,9.982,0,1012.46
22.57222222,0.58,10.6421,118,10.3523,0,1012.52
21.13888889,0.6,10.8997,110,9.982,0,1012.58
20.43888889,0.67,10.9319,110,15.8263,0,1012.41
20.42777778,0.7,10.3362,112,14.9569,0,1012.66
19.35555556,0.74,11.0124,139,15.8263,0,1012.6
18.75,0.76,10.8353,139,15.8263,0,1012.59
19.87777778,0.85,10.143,139,14.9569,0,1012.55
17.22222222,0.84,13.9265,138,15.8263,0,1012.09
16.64444444,0.87,14.3451,138,15.8263,0,1012.11
16.55,0.88,10.0142,146,14.9569,0,1012.39
16.09444444,0.87,9.4829,149,8.1305,0,1012.38
17.66666667,0.84,10.9963,131,9.982,0,1012.66
20.78333333,0.7,14.812,148,9.982,0,1012.65
22.73333333,0.67,15.4721,159,9.982,0,1012.39
26.01666667,0.55,16.8567,179,9.982,0,1012.47
26.12777778,0.58,13.2825,189,15.2628,0,1012.91
28.83888889,0.51,9.66,177,9.982,0,0
29.00555556,0.51,10.8031,197,9.982,0,1012.36
31.03333333,0.45,7.6475,201,10.3523,0,1012.33
31.13333333,0.36,11.1734,160,16.0517,0,1011.95
31.13333333,0.41,11.27,186,9.982,0,1011.74
31.21111111,0.41,10.7709,165,10.3523,0,1011.73
30.02222222,0.48,11.0768,162,9.982,0,1011.45
27.87222222,0.58,9.177,170,9.982,0,1011.65
25.40555556,0.66,7.9695,168,9.982,0,1011.99
22.75555556,0.79,4.6207,178,9.982,0,1012.36
22.68888889,0.79,6.5849,150,15.8263,0,1012.47
21.2,0.84,6.5044,132,14.9569,0,1012.57
21.55,0.81,6.3917,152,15.8263,0,1012.66
21.43888889,0.82,10.8353,150,15.8263,0,1012.39
19.50555556,0.92,2.898,211,14.9569,0,1015.42
19.86111111,0.88,13.4918,140,15.8263,0,1012.38
19.33333333,0.87,10.948,150,15.8263,0,1012.48
18.75,0.91,10.1591,147,14.8764,0,1012.44
18.84444444,0.9,7.9856,159,7.1323,0,1012.47
19.91111111,0.87,10.9963,150,9.8049,0,1012.85
22.10555556,0.81,14.49,168,9.8371,0,1012.81
24.95,0.69,16.0195,180,9.9015,0,0
25,0.74,11.1573,179,9.982,0,1013.17
27.3,0.67,13.7816,180,9.982,0,1014
27.96666667,0.62,16.0034,170,9.982,0,1013.21
30.11666667,0.5,17.388,162,9.982,0,1012.98
31.04444444,0.45,23.667,181,9.982,0,1012.5
31.20555556,0.47,17.5168,183,11.2056,0,1012.44
32.17222222,0.42,16.2932,211,9.982,0,1012.52
32.54444444,0.4,12.3809,220,10.3523,0,1012.62
31.03888889,0.44,10.1591,238,9.982,0,1012.44
28.95555556,0.54,8.372,222,9.982,0,1012.65
26.47777778,0.64,7.7441,232,10.3523,0,1013.44
22.91666667,0.73,8.05,211,9.982,0,1014.17
23.38333333,0.73,6.7298,211,15.8263,0,1014.58
22.45,0.83,3.5098,249,14.9569,0,1015.15
22.6,0.77,6.0536,266,15.8263,0,1015.69
19.98333333,0.9,3.5581,196,15.8263,0,1015.99
20.95555556,0.87,3.0751,121,15.8263,0,1016.78
18.87222222,0.9,3.703,237,15.8263,0,1016.49
18.33888889,0.93,6.4078,176,15.8263,0,1016.69
18.85,0.93,5.6028,186,11.6886,0,1016.84
17.27777778,0.99,4.7978,174,11.2056,0,1017.27
19.91666667,0.87,4.9588,210,9.982,0,1017.3
23.6,0.74,7.9212,243,10.3523,0,1017.88
25.99444444,0.61,10.9319,238,9.982,0,1017.85
27.73333333,0.55,12.7029,237,9.982,0,1017.78
28.79444444,0.5,15.9068,230,9.982,0,1018.19
29.88333333,0.47,20.2538,259,9.982,0,1018.67
30.97222222,0.45,17.227,248,9.982,0,1018.15
31.91666667,0.41,11.2539,255,10.3523,0,1017.78
32.12777778,0.42,15.4399,220,9.982,0,1016.77
32.12777778,0.39,17.3236,220,9.982,0,1017.07
31.08333333,0.44,17.1626,238,9.982,0,1017.26
31.01666667,0.44,12.3809,221,9.982,0,1017.23
27.26666667,0.64,10.8031,162,9.982,0,1016.27
25.45555556,0.68,0.8855,328,10.3523,0,1016.14
22.8,0.84,4.6207,182,9.982,0,1017.94
23.21666667,0.79,6.1824,169,15.8263,0,1017.58
22.23888889,0.85,2.7853,133,14.9569,0,1017.7
